Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,23.0,558.60645,0.013333333,0.04,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
2.0,62.88413,0.0,0.0,45.143272,2829.0588,0.006666667,0.022222223,5.114422,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,726.64075,0.02205009,0.057174228,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,818.6972,0.0080166105,0.037493847,0.0,0.0,Nov,4,1,7,3,Returning_Visitor,False,False
4.0,78.19017,2.0,45.873455,14.0,499.16568,0.0,0.028571429,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2.0,26.228893,0.0,0.0,39.354748,1678.6665,0.0,0.011764706,10.318112,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
3.0,159.74628,0.0,0.0,28.0,872.8505,0.01132248,0.022139711,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,660.3424,0.019273743,0.048927546,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
2.0,38.40852,0.0,0.0,21.0,625.6847,0.008581105,0.025,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2.0,16.156864,0.0,0.0,7.0,66.46504,0.007873696,0.06666667,0.0,0.0,Sep,2,2,7,2,Returning_Visitor,False,False
2.0,37.289886,0.0,0.0,30.0,804.2369,0.0,0.017332066,28.90525,0.0,Nov,4,1,3,1,Returning_Visitor,False,True
1.0,33.796494,0.0,0.0,17.0,422.27106,0.009476659,0.03333333,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
3.0,59.927715,0.0,0.0,40.0,1105.8374,0.0,0.021344837,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1.0,26.920382,0.0,0.0,24.0,675.2836,0.0,0.006652402,0.0,0.0,Aug,1,1,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,139.7726,0.0,0.036899094,0.0,0.0,Aug,4,1,1,13,Returning_Visitor,False,False
2.0,26.038027,0.0,0.0,26.536314,790.2228,0.0055813487,0.031499315,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,610.8799,0.0,0.0040044263,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,653.5137,0.0,0.020934677,0.0,0.0,Jul,2,8,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,785.4836,0.0,0.009299795,28.770931,0.0,Nov,4,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,45.0,980.23175,0.0,0.010157147,0.0,0.0,Nov,4,1,1,2,Returning_Visitor,False,False
