Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.4,May,2,2,2,13,Returning_Visitor,False,False
3.0,77.86382,0.0,0.0,23.0,669.58905,0.009552042,0.045834996,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
3.0,118.111015,0.0,0.0,16.0,384.81537,0.0012902803,0.02725964,0.0,0.0,May,3,2,3,2,Returning_Visitor,False,False
4.507251,223.74522,3.0,134.97578,15.034978,481.81583,0.008773149,0.037747096,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,77.651726,0.0,0.0577293,0.0,0.0,Sep,1,1,2,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,30.0,1083.672,0.04,0.05,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,779.09595,0.03951786,0.05212515,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,112.62261,0.0,0.05498245,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
2.0,18.051413,0.0,0.0,3.0,61.98933,0.0,0.067511395,0.0,0.0,Dec,2,2,9,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,44.0,1057.1398,0.004246155,0.019641789,0.0,0.6,May,2,2,9,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,127.28604,0.0,0.041050915,0.0,0.0,Dec,2,4,7,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,1678.5055,0.015820041,0.0325402,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,False
5.0,63.584286,0.0,0.0,22.0,742.10486,0.0,0.007729469,0.0,0.0,Dec,2,2,9,8,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,114.95146,0.0,0.06666667,0.0,0.0,Jul,2,2,1,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,44.0,1049.2788,0.011111111,0.030988866,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
1.0,27.329027,0.0,0.0,53.83892,1952.557,0.007475098,0.019140752,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,40.55794,1056.5201,0.00872232,0.02305083,0.0,0.0,Nov,4,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,270.98987,0.0,0.04535233,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,1546.6306,0.0039482377,0.026396308,0.0,0.0,Aug,4,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,310.91666,0.0,0.006582693,0.0,0.0,Dec,3,2,1,9,New_Visitor,True,False
2.0,44.991386,0.0,0.0,24.0,263.74103,0.0,0.027158711,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,4,2,3,3,Returning_Visitor,False,False
2.0,56.791508,0.0,0.0,12.0,247.63193,0.0,0.035600927,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
4.0,50.59335,0.0,0.0,41.0,496.35593,0.0,0.013333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,1370.4271,0.009509173,0.044444446,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
3.0,51.954807,1.0,32.972366,32.730995,1434.5786,0.0045341416,0.020594502,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
3.0,52.924145,0.0,0.0,81.14508,3308.224,0.0,0.005847058,13.513603,0.0,Nov,2,2,1,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,27.0,925.99835,0.0,0.011375624,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
8.0,131.13206,4.0,659.1737,42.07325,1392.2775,0.006026882,0.019482693,8.8147135,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,513.3926,0.0,0.0023970148,0.0,0.0,Nov,4,1,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,207.10443,0.0,0.0392648,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,23.502476,561.60583,0.014285714,0.025827682,0.0,0.0,Sep,4,5,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,108.36947,0.07423012,0.06666667,0.0,0.0,Nov,3,2,1,13,New_Visitor,False,False
4.0,79.30154,0.0,0.0,14.0,521.42816,0.0,0.02478613,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,202.84654,0.0,0.025,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
3.0,25.185204,0.0,0.0,39.386406,1213.9935,0.0,0.011165006,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,False
6.0,302.58875,0.0,0.0,16.0,315.01587,0.0,0.014467799,0.0,0.0,Sep,3,2,6,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,154.90231,0.10737104,0.08893988,0.0,0.0,May,1,1,2,3,Returning_Visitor,False,False
3.0,50.02078,1.0,8.223417,37.155178,1267.8318,0.0,0.024182249,24.49526,0.0,Nov,2,2,1,8,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,74.0224,0.04,0.1,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,44.0,1016.68896,0.005132614,0.028571429,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
5.0,71.21212,0.0,0.0,56.08729,2252.343,0.00349014,0.01487179,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
0.0,0.0,1.0,27.89044,27.806639,1654.7638,0.007692308,0.031229503,10.084695,0.0,Oct,2,2,7,2,Returning_Visitor,False,False
3.0,91.316536,0.0,0.0,21.300308,883.43024,0.010413316,0.016436512,14.352465,0.0,May,3,2,2,1,Returning_Visitor,False,False
2.0,55.96669,2.0,51.32369,33.0,820.211,0.005485283,0.017178746,23.427227,0.0,Dec,3,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,16.836508,346.61682,0.022218209,0.039380666,0.0,0.0,Nov,1,1,7,3,Returning_Visitor,False,True
2.0,56.60683,0.0,0.0,4.0,48.39033,0.0,0.03172313,0.0,0.0,Oct,2,2,6,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,53.224495,2246.4995,0.0,0.006959588,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,11.0,154.08716,0.027223961,0.052849755,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,658.66547,0.018181818,0.054402106,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,51.473877,0.0,0.06666667,0.0,0.0,Dec,2,4,3,10,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
3.7567348,108.31019,1.0,111.32741,30.0,1339.8607,0.0,0.014318594,0.0,0.0,Nov,4,2,9,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,17.0,234.72214,0.01018586,0.04283098,0.0,0.6,May,1,1,1,4,Returning_Visitor,False,False
1.0,27.753675,0.0,0.0,7.0,95.42389,0.024859602,0.045485646,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,89.93144,0.0,0.06923522,0.0,0.0,Dec,1,1,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,70.16582,0.0,0.074947655,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
2.0,42.659325,0.0,0.0,62.08378,1731.4259,0.0074313707,0.026673429,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
2.0,32.33232,1.6578482,79.05803,83.58772,3421.3467,0.01392797,0.038497575,6.7542295,0.4,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,79.107285,0.0,0.07541467,0.0,0.0,Dec,2,4,9,2,Returning_Visitor,False,False
3.0,60.315277,0.0,0.0,29.0,1049.0029,0.008455788,0.014285714,16.89479,0.0,May,1,1,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,599.28766,0.0,0.015882775,0.0,0.0,June,2,6,2,2,Returning_Visitor,False,False
9.0,202.0457,2.0,148.62253,43.64521,1400.7094,0.0047102543,0.015827134,12.105754,0.0,Mar,2,2,7,8,Returning_Visitor,False,False
4.0,549.5358,0.0,0.0,24.0,919.8094,0.0,0.0,0.0,0.0,Nov,4,8,4,10,New_Visitor,True,False
0.0,0.0,0.0,0.0,18.0,320.09607,0.04,0.050053287,0.0,0.6,May,3,2,2,13,Returning_Visitor,False,False
10.0,156.03381,0.0,0.0,48.886265,1802.7683,0.00427355,0.018146476,7.566443,0.4,May,4,2,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,149.70775,0.06574766,0.1,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,False,False
5.0,199.05136,0.0,0.0,43.0,2971.7102,0.0,0.01,39.71578,0.0,Sep,2,2,4,10,Returning_Visitor,False,True
0.0,0.0,1.0,56.33559,21.0,1130.1743,0.015468119,0.05308554,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,370.64752,0.01712849,0.034116723,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
